" claro walnut, california black walnut", juglans hindsii (also j. californica), california and oregon,9,18,m,1,1.5,m,640,kg/m3,"5,030",n,,,,,,,radial,4.3,tangential,6.4,volumetric,10.7," claro walnut is rated as very durable in terms of decay resistance, though it is susceptible to insect attack."," typically easy to work provided the grain is straight and regular. planer tearout can sometimes be a problem when surfacing pieces with irregular or figured grain. glues, stains, and finishes well, (though walnut is rarely stained)."," furniture, cabinetry, gunstocks, musical instruments, veneer, turned items, and other small wooden objects and novelties.",,,,,,,
" english walnut, circassian walnut, <br /> european walnut, french walnut, common walnut", juglans regia, eastern europe and western asia,24,35,m,1.5,2,m,640,kg/m3,"5,410",n,111.5,mpa,10.81,gpa,50.2,mpa,radial,5.5,tangential,7.5,volumetric,13," english walnut is rated as moderately durable in terms of decay resistance, though it is susceptible to insect attack."," typically easy to work provided the grain is straight and regular. planer tearout can sometimes be a problem when surfacing pieces with irregular or figured grain. glues, stains, and finishes well, (though walnut is rarely stained)."," furniture, cabinetry, gunstocks, interior paneling, veneer, turned items, and other small wooden objects and novelties.",,,,,,,
" peruvian walnut, tropical walnut, nogal"," juglans spp. (juglans australis, j. neotropica, j. olanchana, etc.)"," southern mexico, central and south america",9,18,m,0.6,1,m,600,kg/m3,"4,250",n,77,mpa,7.81,gpa,45.2,mpa,radial,3.6,tangential,7.5,volumetric,11.4," peruvian walnut is rated as moderately durable in terms of decay resistance, though it is susceptible to insect attack."," typically easy to work provided the grain is straight and regular. planer tearout can sometimes be a problem when surfacing pieces with irregular or figured grain. glues, stains, and finishes well."," furniture, cabinetry, veneers, flooring, musical instruments, and interior trim.",,,,,,,
" peruvian walnut, tropical walnut, nogal"," juglans spp. (juglans australis, j. neotropica, j. olanchana, etc.)"," southern mexico, central and south america",9,18,m,0.6,1,m,600,kg/m3,"4,250",n,77,mpa,7.81,gpa,45.2,mpa,radial,3.6,tangential,7.5,volumetric,11.4," peruvian walnut is rated as moderately durable in terms of decay resistance, though it is susceptible to insect attack."," typically easy to work provided the grain is straight and regular. planer tearout can sometimes be a problem when surfacing pieces with irregular or figured grain. glues, stains, and finishes well."," furniture, cabinetry, veneers, flooring, musical instruments, and interior trim.",,,,,,,
" butternut, white walnut", juglans cinerea, eastern united states,20,30,m,0.6,1,m,435,kg/m3,"2,180",n,55.9,mpa,8.14,gpa,35.2,mpa,radial,3.4,tangential,6.4,volumetric,10.6, decay resistance is rated as moderately durable to non-durable.; also susceptible to insect attack.," butternut is easily worked with both hand and machine tools. however, being so soft, butternut has a tendency to leave some fuzzy surfaces after planing or sanding, and sharp cutters and fine-grit sandpaper is recommended. butternut glues, stains, and finishes well."," veneer, carving, furniture, interior trim, boxes, and crates.",,,,,,,
" ipe, brazilian walnut, lapacho", handroanthus spp. (formerly placed in the tabebuia genus), tropical americas (central and south america); also farmed commercially,30,40,m,0.6,1.2,m,"1,100",kg/m3,"15,620",n,177,mpa,22.07,gpa,93.8,mpa,radial,5.9,tangential,7.2,volumetric,12.4,"<span class=s1"">rated as very durable; excellent insect resistance", though some species are susceptible to marine borers. superb weathering characteristics. (</span>ipe was used for the boardwalk along the beach of new york city's coney island," and was said to have lasted 25 years before it needed to be replaced an amazing lifespan given the amount of traffic and environmental stresses put upon the wood.)"""," overall, ipe is a difficult wood to work, being extremely hard and dense, with high cutting resistance during sawing. ipe also has a pronounced blunting effect on cutting edges. the wood generally planes smoothly, but the grain can tearout on interlocked areas. also, ipe can be difficult to glue properly, and surface preparation prior to gluing is recommended. straight-grained wood turns well, though the natural powdery yellow deposits can sometimes interfere with polishing or finishing the wood."," flooring, decking, exterior lumber, veneer, tool handles, and other turned objects.",,,,,
" tzalam,caribbeanwalnut, sabicu, false tamarind", lysiloma spp. (l.bahamense and l.latisiliquum), mexico and central america,15,20,m,0.6,1,m,780,kg/m3,"6,230",n,88.3,mpa,13.1,gpa,,,radial,2.7,tangential,7.2,volumetric,9.5," reported to be very durable, and also resistant to most insect attacks."," overall working properties are good, though tzalam may blunt tool edges faster than usual. turns, glues, and finishes well. able to take a high natural polish."," flooring, exterior furniture, interior trim, veneer, turned objects, and other small,specialtywood items.",,,,,,,
new guinea walnut,dracontomelonmangiferum,southeast asia,30,37,m,1.5,2.1,m,625,kg/m3,"4,040",n,87,mpa,11.53,gpa,46.4,mpa,radial,3.5,tangential,6.8,volumetric,10.3, rated as non-durable to perishable; poor insect resistance.," good results with both hand and machine tools. despite its interlocked grain, tearout is not as problematic as other woods. glues and finishes well."," veneer, furniture, cabinetry, and flooring.",,,,,,,
" queensland walnut, orientalwood", endiandra palmerstonii, northern queensland (australia),37,43,m,1.2,1.8,m,685,kg/m3,"7,380",n,100.5,mpa,11.42,gpa,68.6,mpa,radial,4.5,tangential,8.6,volumetric,13.1, generally regarded as being between moderately durable and non-durable regarding decay resistance. queensland walnut is also quite susceptible to insect attack.," queensland walnut can cause troubles in two areas it can be difficult to plane if there is interlocked grain present, and it has a reported silica content of 0.19% to 1.08%, making it highly blunting to cutting edges. other than these issues, the wood glues, stains, and finishes well."," cabinetry, flooring, millwork, furniture, and veneers.",,,,,,,
" wamara,guyana rosewood"," swartzia spp. (s. benthamiana, s.leiocalycina)"," southern mexico, central america, and northern south america",30,40,m,0.6,1.2,m,"1,080",kg/m3,"16,260",n,196.5,mpa,24.38,gpa,105.3,mpa,radial,4.7,tangential,7.6,volumetric,12.3," varies depending upon species, but generally very durable. heartwood is usually considered to have a high resistance to decay and termites; though it is susceptible to marine borers."," wamara is typically considered difficult to work on account of its high density. the wood has a moderate to high blunting effect on cutters, and if there is interlocked grain present, tearout can occur during planing. can be troublesome to glue because of its high density and natural oils present.","inlays, fine furniture and cabinetry, parquet flooring, turnings, and other small specialty items.",,,,,,,
black wattle, acacia mearnsii,native to australia; introduced to many regions worldwide,6,20,m,0.3,0.5,m,730,kg/m3,"7,590",n,121.8,mpa,14.6,gpa,61.8,mpa,radial,3.1,tangential,7,volumetric,10.2, rated as non-durable; poor insect resistance., no data available.," flooring, and tannins (harvested from bark).",,,,,,,
 wenge, millettia laurentii,central africa,18,27,m,1,1.2,m,870,kg/m3,"8,600",n,151.7,mpa,17.59,gpa,80.7,mpa,radial,4.8,tangential,8.1,volumetric,12.9," very durable, and resistant to termite attack.","can be difficult to work with hand and machine tools. blunts tool edges. sands unevenly due to differences in density between light and dark areas. very splinteryåÑcare must be used when handling unfinished wood with bare hands, as splinters have an increased risk of infection. very large pores can be difficult to fill if a perfectly smooth/level finish is desired.","veneer, paneling, furniture, turned objects, and musical instruments.",,,,,,,
 black willow, salix nigra, eastern united states,20,30,m,0.6,1,m,415,kg/m3,"1,920",n,53.8,mpa,6.97,gpa,28.3,mpa,radial,3.3,tangential,8.7,volumetric,13.9," rated as non-durable to perishable, and alsosusceptibleto insect attack."," with its low density and interlocked grain, willow has very poor machining characteristics, frequently resulting in fuzzy surfaces or tearout. willow also tends to develop numerous drying defects and can be difficult to season. glues and finishes well.responds moderately well to steam bending."," baskets, utility wood, crates, furniture, carvings, and other smallspecialtywood items.",,,,,,,
 crack willow, salix fragilis, native to europe; also naturalized throughout north america,10,18,m,0.6,1,m,430,kg/m3,"2,830",n,64.9,mpa,7.95,gpa,24.4,mpa,,,,,,,,,,,,,,,,
 white willow, salix alba, europe and western and central asia,20,30,m,1,1.2,m,400,kg/m3,"2,530",n,56.2,mpa,7.76,gpa,26.9,mpa,radial,4.2,tangential,7.2,volumetric,11.5," rated as non-durable to perishable, and alsosusceptibleto insect attack."," with its low density, willow has poor machining characteristics, frequently resulting in fuzzy surfaces. willow also tends to develop numerous drying defects and can be difficult to season. glues and finishes well."," baskets, utility wood, crates, furniture, cricket bats, carvings, and other smallspecialtywood items.",,,,,,,
" yellowheart, pau amarello", euxylophora paraensis, brazil,30,40,m,1,1.5,m,825,kg/m3,"7,950",n,115.9,mpa,16.64,gpa,69.5,mpa,radial,5.6,tangential,6.7,volumetric,12," rated as moderately durable in decay resistance, with mixed reports on its resistance to insect attacks."," yellowheart is normally easy to work with hand or machine tools, though it can be more difficult if interlocked or figured grain is present. yellowheart also has a moderate blunting effect on cutters. glues and finishes well."," flooring, furniture, boatbuilding, accents, and turned objects.",,,,,,,
" european yew, common yew", taxus baccata," europe, southwest asia",10,20,m,1,1.5,m,675,kg/m3,"6,760",n,,,9.1,gpa,,,radial,3,tangential,5.2,volumetric,8.2," european yew ranges from durable to very durable in regard to decay resistance, and is also resistant to most insect attack."," overall, an easy wood to work, though knots and other grain irregularities can pose a challenge. yew glues, finishes, and turns well."," bows (archery), veneer, cabinetry, furniture, carvings, musical instruments (lutes), and turned objects.",,,,,,,
" pacific yew, oregon yew", taxus brevifolia, pacific northwest north america,10,15,m,0.3,0.6,m,705,kg/m3,"7,120",n,104.8,mpa,9.31,gpa,55.9,mpa,radial,4,tangential,5.4,volumetric,9.7," pacific yew is very durable in regard to decay resistance, and is also resistant to most insect attack."," overall, an easy wood to work, though knots and other grain irregularities can pose a challenge. yew glues, finishes, and turns well."," bows (archery), veneer, cabinetry, furniture, carvings, musical instruments (lutes), and turned objects.",,,,,,,
" chico zapote, zapote,sapodilla",manilkara zapota, southern mexico and central america,20,30,m,0.6,1,m,"1,040",kg/m3,"13,210",n,184.2,mpa,20.41,gpa,85.8,mpa,radial,6.2,tangential,9.2,volumetric,16, reported to have outstandingdurabilityandinsectresistance. (intact chico zapote beams have been found amidthe ruins of mayan temples.)," checking is common with this species, and even turning blanks are sometimes sold dry instead of green. can be difficult to work on account of its density, butgenerallyproduces good results. moderate blunting effect on cutters. turns and finishes well."," cabinetry, furniture, archery bows, flooring, turned objects, and other smallspecialtywood items.",,,,,,,
